,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
984,984,5718,1950,S1,Menikah,80763000.0,0,0,15-08-2013,17,674000,168000,108000,192000,42000,231000,1,5,11,6,3,0,0,1,1,0,0,3,11,1
985,985,6872,1974,S3,Menikah,65352000.0,0,1,21-08-2013,43,284000,3000,84000,4000,7000,23000,2,4,2,8,4,0,0,0,0,0,0,3,11,0
986,986,8164,1978,S3,Menikah,82170000.0,0,0,25-11-2013,13,1023000,93000,651000,49000,55000,37000,1,5,6,7,2,0,0,0,0,0,0,3,11,0
987,987,4580,1969,S1,Menikah,75759000.0,0,0,25-10-2013,46,1394000,22000,708000,89000,91000,182000,1,9,7,9,5,1,0,1,1,0,0,3,11,1
988,988,9305,1976,D3,Lajang,79689000.0,0,0,12-05-2013,65,311000,26000,640000,180000,37000,121000,1,4,9,13,2,0,0,0,0,0,0,3,11,0
989,989,453,1956,S3,Janda,35340000.0,1,1,29-06-2014,1,27000,0,12000,0,1000,5000,2,2,0,3,5,0,0,0,0,0,0,3,11,0
990,990,8545,1954,S1,Cerai,85683000.0,0,0,21-03-2014,6,1296000,17000,311000,45000,69000,51000,1,2,4,10,1,0,1,1,1,1,0,3,11,1
991,991,9850,1972,D3,Menikah,24884000.0,1,0,29-11-2012,32,3000,6000,7000,0,0,3000,1,0,0,3,7,0,0,0,0,0,0,3,11,0
992,992,7378,1981,S2,Bertunangan,42021000.0,1,0,31-08-2012,34,393000,5000,136000,7000,5000,27000,5,10,1,6,9,1,0,0,0,0,0,3,11,0
993,993,7646,1989,S1,Lajang,64449000.0,1,0,18-02-2014,70,218000,63000,282000,137000,35000,70000,4,5,3,12,4,0,0,0,0,0,0,3,11,0
994,994,1640,1954,S1,Cerai,64587000.0,1,1,22-06-2014,49,66000,0,16000,0,6000,20000,2,1,1,4,3,0,0,0,0,0,0,3,11,0
995,995,5184,1995,S1,Lajang,34824000.0,0,0,26-03-2014,65,4000,2000,11000,2000,0,4000,1,1,0,2,6,0,0,0,0,0,0,3,11,0
996,996,8492,1978,S1,Bertunangan,75437000.0,0,0,09-11-2013,25,795000,0,545000,95000,58000,0,1,8,4,10,6,0,0,0,1,0,0,3,11,0
997,997,11188,1957,S1,Bertunangan,26091000.0,1,1,25-02-2014,84,15000,10000,19000,8000,17000,20000,3,2,1,3,5,0,0,0,0,0,0,3,11,0
998,998,1212,1973,S1,Menikah,52845000.0,1,0,13-08-2013,7,384000,25000,292000,130000,41000,64000,3,8,8,6,6,1,0,0,0,0,0,3,11,0
999,999,9097,1956,S1,Cerai,46086000.0,0,1,03-11-2013,34,244000,8000,32000,7000,2000,50000,4,3,1,8,4,0,0,0,0,0,0,3,11,0
1000,1000,10473,1956,S3,Janda,78028000.0,0,1,10-09-2012,38,158000,19000,288000,25000,0,38000,1,6,4,9,7,0,1,1,0,0,0,3,11,1
1001,1001,7962,1987,S3,Lajang,95169000.0,0,0,09-10-2013,1,1285000,21000,449000,106000,20000,20000,1,4,3,4,1,0,0,1,1,0,0,3,11,1
1002,1002,9984,1981,D3,Menikah,56337000.0,1,1,27-03-2013,25,349000,16000,144000,28000,5000,182000,5,8,5,4,8,1,0,0,1,0,0,3,11,1
1003,1003,5527,1987,S1,Bertunangan,22434000.0,1,0,13-02-2013,25,4000,12000,11000,3000,13000,15000,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1004,1004,6374,1954,S3,Menikah,36930000.0,0,1,17-05-2013,50,223000,2000,31000,0,2000,39000,5,5,2,4,8,0,0,0,0,0,0,3,11,0
1005,1005,7453,1954,S1,Lajang,36130000.0,0,1,02-02-2013,46,157000,43000,127000,68000,56000,37000,6,3,8,4,4,1,0,0,0,0,0,3,11,1
1006,1006,8952,1953,S2,Menikah,65569000.0,0,1,05-11-2012,96,397000,46000,288000,20000,38000,70000,2,6,5,10,3,0,0,0,0,0,0,3,11,0
1007,1007,241,1952,S1,Bertunangan,83844000.0,0,0,12-05-2013,57,901000,31000,345000,75000,31000,191000,1,4,4,11,1,0,0,1,0,0,0,3,11,0
1008,1008,8975,1968,S1,Menikah,19514000.0,1,1,26-01-2014,47,14000,3000,21000,2000,1000,28000,4,3,1,2,8,1,0,0,0,0,0,3,11,0
1009,1009,6119,1963,S3,Lajang,36736000.0,1,1,10-05-2013,52,10000,0,3000,0,0,4000,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1010,1010,5236,1979,S1,Bertunangan,77568000.0,0,1,25-08-2012,30,1230000,0,396000,232000,178000,158000,1,10,2,8,5,0,1,1,1,0,0,3,11,0
1011,1011,5723,1976,S3,Bertunangan,49187000.0,0,1,11-01-2014,63,81000,1000,31000,2000,1000,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0
1012,1012,1710,1978,S1,Lajang,30168000.0,1,0,07-03-2013,51,154000,20000,66000,0,12000,27000,7,6,1,4,9,0,0,0,0,0,0,3,11,0
1013,1013,1970,1968,S2,Bertunangan,34053000.0,0,1,10-09-2012,14,63000,0,21000,7000,0,12000,1,3,0,3,8,0,0,0,0,0,0,3,11,0
1014,1014,5313,1971,S2,Menikah,38196000.0,1,1,18-04-2014,20,30000,0,11000,0,0,3000,3,2,0,4,5,0,0,0,0,0,0,3,11,0
1015,1015,10634,1951,S2,Menikah,59412000.0,0,0,19-04-2014,56,90000,67000,165000,30000,43000,11000,1,4,2,8,3,0,0,0,0,0,0,3,11,0
1016,1016,7010,1965,D3,Menikah,70924000.0,0,0,07-04-2014,41,635000,114000,254000,132000,152000,76000,1,6,6,7,3,0,0,1,0,0,0,3,11,0
1017,1017,8562,1969,S1,Bertunangan,54165000.0,0,0,28-05-2013,72,127000,4000,73000,15000,6000,11000,1,2,1,7,2,0,0,0,0,0,0,3,11,0
1018,1018,3158,1973,S1,Menikah,32300000.0,1,0,03-01-2013,1,13000,3000,6000,6000,5000,6000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1019,1019,4436,1976,S1,Lajang,20180000.0,0,0,20-02-2013,27,18000,42000,24000,15000,20000,18000,1,2,1,4,7,0,0,0,0,0,0,3,11,0
1020,1020,5287,1973,S1,Menikah,34961000.0,1,0,19-06-2014,77,45000,2000,26000,4000,1000,1000,3,3,1,3,7,0,0,0,0,0,0,3,11,0
1021,1021,2445,1974,S3,Bertunangan,28440000.0,1,0,07-07-2013,87,38000,1000,24000,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0
1022,1022,6059,1953,S3,Bertunangan,64504000.0,1,2,04-03-2013,81,986000,36000,168000,16000,0,108000,7,11,3,4,7,0,0,0,0,0,0,3,11,1
1023,1023,4550,1966,S2,Bertunangan,33564000.0,0,1,24-06-2014,51,61000,0,3000,0,0,7000,1,1,1,3,5,0,0,0,0,0,0,3,11,0
1024,1024,4240,1978,S1,Menikah,17345000.0,1,0,03-11-2012,79,4000,9000,16000,17000,0,12000,2,2,1,2,8,0,0,0,0,0,0,3,11,0
1025,1025,8911,1967,S3,Menikah,56320000.0,0,1,08-04-2013,11,201000,53000,172000,116000,77000,83000,3,5,4,9,4,0,0,0,0,0,0,3,11,0
1026,1026,3706,1978,S1,Lajang,28647000.0,1,0,21-08-2013,54,19000,8000,29000,0,12000,26000,1,2,2,2,7,1,0,0,0,0,0,3,11,1
1027,1027,3628,1987,SMA,Lajang,15038000.0,1,0,29-01-2013,93,4000,8000,11000,19000,12000,26000,2,2,1,2,9,0,0,0,0,0,0,3,11,0
1028,1028,10175,1958,S3,Cerai,32173000.0,0,1,01-08-2013,0,18000,0,2000,0,0,2000,1,1,0,3,4,0,0,0,0,0,0,3,11,0
1029,1029,8985,1964,D3,Bertunangan,68316000.0,0,1,04-11-2012,54,806000,80000,161000,120000,11000,33000,5,10,7,10,6,0,0,0,0,0,0,3,11,0
1030,1030,5204,1971,S1,Bertunangan,74538000.0,0,0,29-06-2013,21,380000,98000,733000,110000,112000,28000,1,8,8,5,3,0,0,1,0,0,0,3,11,1
1031,1031,9220,1971,S1,Lajang,91700000.0,0,0,17-01-2013,58,576000,172000,961000,125000,115000,19000,1,8,6,5,3,0,0,0,0,0,0,3,11,1
1032,1032,9888,1969,S1,Bertunangan,68695000.0,0,0,25-06-2014,3,458000,81000,356000,106000,50000,40000,1,4,4,7,2,0,0,0,0,0,0,3,11,0
1033,1033,5263,1977,D3,Menikah,31056000.0,1,0,22-01-2013,99,5000,10000,13000,3000,8000,16000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1034,1034,1020,1973,S1,Menikah,79593000.0,0,0,12-05-2014,70,350000,60000,568000,110000,133000,145000,1,5,6,7,2,0,0,1,0,0,0,3,11,0
1035,1035,9503,1980,S1,Lajang,28071000.0,0,0,29-08-2012,65,39000,33000,130000,41000,26000,44000,2,5,1,5,8,0,0,0,0,0,0,3,11,0
1036,1036,10613,1958,S3,Bertunangan,37334000.0,1,1,26-02-2014,44,26000,1000,16000,2000,2000,15000,4,3,0,4,4,0,0,0,0,0,0,3,11,0
1037,1037,67,1972,S2,Lajang,46423000.0,1,1,18-09-2013,6,68000,0,16000,0,0,8000,3,2,0,4,7,0,0,0,0,0,0,3,11,0
1038,1038,6019,1971,S3,Menikah,37126000.0,1,0,30-03-2014,9,45000,3000,9000,4000,4000,7000,1,1,2,2,6,1,0,0,0,0,0,3,11,1
1039,1039,5863,1953,S1,Menikah,47703000.0,0,1,29-05-2013,95,359000,0,134000,13000,26000,123000,4,6,3,8,5,0,0,0,0,0,0,3,11,0
1040,1040,3717,1959,S1,Menikah,61180000.0,0,1,23-04-2014,70,403000,24000,29000,6000,24000,218000,2,5,5,6,3,1,0,0,0,0,0,3,11,0
1041,1041,6730,1954,S1,Menikah,38998000.0,1,1,03-11-2012,92,34000,1000,14000,0,0,5000,3,2,0,3,8,0,0,0,0,0,1,3,11,0
1042,1042,10749,1991,S1,Lajang,8028000.0,0,0,18-09-2012,62,73000,18000,66000,7000,12000,2000,15,0,1,0,19,0,0,0,0,0,0,3,11,0
1043,1043,4998,1962,S1,Bertunangan,76081000.0,0,0,23-05-2014,85,292000,30000,415000,63000,33000,200000,1,4,5,4,2,0,0,0,1,0,0,3,11,0
1044,1044,6287,1986,S1,Bertunangan,34728000.0,1,0,30-07-2013,2,14000,0,16000,0,0,6000,1,1,1,2,6,0,0,0,0,0,0,3,11,1
1045,1045,5985,1965,S2,Lajang,33168000.0,0,1,13-10-2012,0,80000,1000,37000,0,1000,3000,3,2,1,4,7,0,0,0,0,0,0,3,11,0
1046,1046,4754,1966,S2,Menikah,33585000.0,0,1,25-09-2013,91,30000,11000,33000,13000,6000,29000,1,2,0,4,4,0,0,0,0,0,0,3,11,0
1047,1047,4002,1960,S3,Menikah,77037000.0,0,1,13-10-2013,3,463000,96000,333000,168000,53000,10000,1,7,7,12,3,0,0,0,0,0,0,3,11,0
1048,1048,8870,1984,S1,Bertunangan,35196000.0,1,0,13-11-2012,68,75000,12000,141000,43000,39000,187000,6,6,1,5,8,0,0,0,0,0,0,3,11,1
1049,1049,966,1966,S1,Menikah,44529000.0,0,1,05-07-2013,98,538000,13000,91000,17000,6000,26000,6,6,2,11,5,0,1,0,0,0,0,3,11,0
1050,1050,4767,1965,D3,Menikah,70924000.0,0,0,07-04-2014,41,635000,114000,254000,132000,152000,76000,1,6,6,7,3,0,0,1,0,0,0,3,11,0
1051,1051,9725,1966,S3,Bertunangan,28764000.0,1,1,05-06-2014,16,8000,0,3000,0,0,1000,1,1,0,2,8,1,0,0,0,0,0,3,11,0
1052,1052,4475,1949,S3,Menikah,69098000.0,0,0,16-02-2013,82,1315000,22000,780000,145000,0,178000,1,7,8,9,5,0,0,0,0,0,0,3,11,0
1053,1053,5740,1970,D3,Cerai,25959000.0,1,1,14-02-2013,1,4000,2000,12000,7000,5000,26000,2,1,2,2,6,0,0,0,0,0,0,3,11,1
1054,1054,5731,1983,S2,Menikah,27100000.0,1,0,05-04-2013,64,12000,0,13000,2000,0,10000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1055,1055,7290,1985,S1,Lajang,70596000.0,0,0,05-10-2012,68,347000,44000,534000,17000,0,26000,1,3,5,12,2,0,0,0,0,0,0,3,11,0
1056,1056,3846,1974,S1,Menikah,42557000.0,0,1,29-08-2012,98,192000,5000,53000,0,5000,15000,4,6,1,4,8,0,0,0,0,0,0,3,11,0
1057,1057,8104,1951,S3,Menikah,53312000.0,0,0,09-08-2013,32,241000,0,12000,0,0,25000,1,5,1,5,7,0,0,0,0,0,0,3,11,0
1058,1058,4507,1952,S1,Lajang,72228000.0,0,0,27-11-2012,87,631000,28000,491000,30000,14000,56000,1,6,7,8,3,0,0,0,0,0,0,3,11,0
1059,1059,11013,1987,S1,Bertunangan,67605000.0,0,0,31-03-2013,84,336000,28000,282000,184000,54000,54000,1,2,8,6,1,0,0,0,0,0,0,3,11,0
1060,1060,4491,1949,S2,Menikah,62845000.0,1,1,01-10-2012,3,1099000,0,45000,0,0,34000,11,3,4,10,8,0,1,0,0,0,0,3,11,0
1061,1061,3759,1958,S1,Bertunangan,65196000.0,0,2,25-07-2013,34,743000,19000,181000,12000,0,200000,2,7,6,11,5,1,0,0,0,0,0,3,11,0
1062,1062,1162,1987,S3,Lajang,42000000.0,0,0,10-01-2013,23,124000,83000,267000,85000,59000,35000,2,5,2,11,5,0,0,0,0,0,0,3,11,1
1063,1063,2055,1973,S3,Cerai,35860000.0,1,1,19-05-2014,37,15000,0,8000,4000,2000,20000,2,1,1,2,5,1,0,0,0,0,0,3,11,0
1064,1064,10766,1964,S3,Menikah,65526000.0,0,1,11-04-2014,22,397000,19000,69000,12000,0,9000,1,4,4,8,2,0,0,0,0,0,0,3,11,0
1065,1065,4415,1961,S1,Menikah,16860000.0,1,1,12-09-2012,19,10000,4000,4000,3000,3000,14000,3,1,1,3,7,0,0,0,0,0,0,3,11,0
1066,1066,3005,1992,S1,Lajang,83528000.0,0,0,01-05-2014,7,530000,117000,678000,134000,44000,147000,1,4,10,8,1,1,0,0,1,0,0,3,11,1
1067,1067,2223,1965,D3,Cerai,64176000.0,0,1,03-08-2012,52,1215000,33000,249000,64000,116000,149000,8,8,9,8,6,0,0,0,0,0,0,3,11,0
1068,1068,4817,1956,S1,Cerai,22304000.0,0,0,04-08-2012,91,3000,2000,7000,0,4000,2000,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1069,1069,2875,1978,S1,Menikah,67023000.0,0,0,04-03-2014,93,444000,44000,382000,11000,8000,17000,1,3,7,13,2,0,0,0,0,0,1,3,11,0
1070,1070,10536,1971,S3,Bertunangan,32892000.0,1,0,25-05-2014,78,26000,0,15000,2000,1000,2000,2,3,0,3,8,0,0,0,0,0,0,3,11,0
1071,1071,11112,1966,S1,Bertunangan,70713000.0,0,1,03-12-2012,23,736000,114000,279000,82000,76000,190000,6,5,6,8,3,0,0,0,0,0,0,3,11,0
1072,1072,3807,1955,S1,Bertunangan,59925000.0,0,1,30-11-2012,83,473000,21000,176000,19000,21000,56000,3,9,2,9,6,0,0,0,0,0,0,3,11,0
1073,1073,9197,1953,S1,Menikah,39722000.0,0,1,24-02-2014,92,32000,0,5000,2000,0,8000,2,2,0,3,5,0,0,0,0,0,0,3,11,0
1074,1074,10832,1958,S1,Bertunangan,46610000.0,0,0,18-07-2013,4,288000,10000,30000,4000,10000,125000,1,6,1,6,6,0,0,0,0,0,0,3,11,0
1075,1075,6421,1961,S1,Bertunangan,88347000.0,0,0,03-07-2013,32,1050000,178000,555000,77000,138000,118000,1,4,7,9,1,0,0,0,1,0,0,3,11,0
1076,1076,4207,1981,S3,Menikah,87171000.0,0,0,01-05-2013,27,1001000,44000,107000,58000,44000,44000,1,6,7,11,2,1,0,1,0,0,0,3,11,0
1077,1077,577,1976,D3,Bertunangan,26907000.0,1,1,20-08-2013,10,9000,1000,7000,0,3000,2000,2,1,0,3,7,0,0,0,0,0,0,3,11,0
1078,1078,10855,1968,S2,Lajang,50014000.0,1,0,22-01-2014,9,234000,14000,77000,19000,10000,42000,2,4,1,8,5,0,0,0,0,0,0,3,11,0
1079,1079,3081,1978,S3,Menikah,41014000.0,1,0,22-04-2013,65,7000,2000,6000,2000,0,3000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1080,1080,3535,1965,S1,Lajang,66294000.0,0,0,17-03-2014,68,251000,108000,334000,65000,92000,117000,1,4,3,5,2,0,0,0,0,0,0,3,11,0
1081,1081,247,1971,S1,Menikah,36715000.0,1,0,17-11-2012,16,172000,10000,125000,21000,13000,16000,6,7,2,4,9,0,0,0,0,0,0,3,11,1
1082,1082,8707,1956,S1,Menikah,79456000.0,0,0,22-08-2012,12,565000,42000,548000,64000,83000,99000,1,5,6,4,3,0,0,0,0,0,0,3,11,1
1083,1083,9523,1982,S1,Bertunangan,40479000.0,1,0,17-08-2013,95,5000,0,8000,2000,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0
1084,1084,6072,1970,S2,Lajang,75345000.0,0,0,02-02-2013,16,918000,57000,842000,99000,38000,133000,1,5,8,6,3,0,0,0,1,0,0,3,11,1
1085,1085,6295,1977,S1,Menikah,54233000.0,0,1,04-02-2013,46,652000,8000,158000,21000,0,142000,4,11,6,5,8,0,0,0,0,0,0,3,11,0
1086,1086,10914,1970,S1,Lajang,24163000.0,1,1,12-10-2013,3,4000,1000,7000,2000,1000,2000,2,1,0,3,4,0,0,0,0,0,0,3,11,0
1087,1087,1509,1958,S3,Bertunangan,84460000.0,0,0,04-01-2013,80,152000,27000,103000,106000,54000,81000,0,9,9,4,5,0,1,1,1,1,0,3,11,1
1088,1088,5577,1983,S1,Bertunangan,43776000.0,1,0,03-05-2014,77,8000,0,9000,2000,1000,3000,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1089,1089,7348,1958,S3,Lajang,71691000.0,0,0,17-03-2014,0,336000,130000,411000,240000,32000,43000,1,4,7,5,2,0,0,0,0,0,0,3,11,1
1090,1090,1127,1973,S3,Menikah,85844000.0,0,0,29-05-2014,62,938000,19000,843000,25000,95000,38000,1,6,6,7,2,0,0,1,0,0,0,3,11,0
1091,1091,1833,1974,S3,Lajang,39190000.0,1,0,26-04-2014,91,68000,8000,18000,19000,8000,12000,2,2,1,4,5,0,0,0,0,0,0,3,11,0
1092,1092,4944,1959,S1,Bertunangan,71367000.0,0,0,23-08-2013,24,227000,23000,389000,42000,21000,75000,1,4,5,7,2,0,0,0,0,0,0,3,11,0
1093,1093,9080,1972,S3,Lajang,38578000.0,1,1,22-06-2013,2,38000,4000,22000,3000,3000,3000,3,3,0,3,8,0,0,0,0,0,0,3,11,0
1094,1094,6466,1965,S3,Menikah,57236000.0,1,1,12-03-2014,22,105000,0,9000,2000,1000,4000,3,2,1,4,3,0,0,0,0,0,0,3,11,0
1095,1095,9964,1979,S1,Lajang,61825000.0,0,1,07-08-2013,56,162000,50000,100000,55000,30000,27000,1,4,2,8,4,0,0,0,0,0,0,3,11,0
1096,1096,4790,1958,S1,Cerai,79803000.0,0,1,02-06-2014,54,574000,8000,216000,21000,16000,33000,1,4,3,5,1,0,0,0,0,0,0,3,11,0
1097,1097,10245,1986,D3,Lajang,80910000.0,0,0,31-10-2012,71,160000,80000,369000,67000,39000,41000,1,3,3,8,1,0,0,0,0,0,0,3,11,0
1098,1098,1109,1982,S2,Bertunangan,27590000.0,1,0,23-04-2013,38,6000,0,5000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1099,1099,6001,1979,S1,Menikah,56775000.0,0,1,02-01-2013,62,614000,35000,160000,58000,35000,35000,2,5,8,10,5,0,0,0,0,0,0,3,11,0
1100,1100,5538,1975,S1,Cerai,83829000.0,0,0,08-10-2013,78,897000,161000,430000,186000,161000,27000,0,4,7,6,1,1,0,1,1,0,0,3,11,1
1101,1101,10552,1979,D3,Menikah,54210000.0,0,1,20-05-2013,18,70000,54000,109000,80000,9000,45000,2,4,1,7,5,0,0,0,0,0,0,3,11,0
1102,1102,1545,1986,S1,Menikah,38508000.0,1,0,02-08-2013,95,120000,19000,206000,25000,19000,54000,6,7,2,5,8,0,0,0,0,0,0,3,11,0
1103,1103,7409,1970,S1,Bertunangan,53187000.0,1,0,26-10-2013,66,211000,2000,30000,7000,7000,10000,2,4,1,6,5,0,0,0,0,0,0,3,11,0
1104,1104,4444,1972,S1,Menikah,30023000.0,1,0,24-03-2014,28,11000,0,16000,7000,6000,21000,1,2,0,3,8,0,0,0,0,0,0,3,11,0
1105,1105,146,1960,S3,Lajang,76045000.0,0,0,15-11-2013,78,760000,53000,400000,17000,93000,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0
1106,1106,6271,1952,S3,Menikah,50870000.0,0,1,19-06-2014,13,53000,0,8000,0,0,2000,1,2,0,3,5,0,0,0,0,0,0,3,11,0
1107,1107,10065,1970,D3,Menikah,15315000.0,0,0,03-08-2013,27,7000,4000,13000,15000,8000,17000,2,2,0,4,5,0,0,0,0,0,0,3,11,0
1108,1108,4741,1974,D3,Menikah,65463000.0,1,0,30-01-2014,17,391000,32000,70000,21000,32000,16000,2,6,2,9,5,0,1,0,0,0,0,3,11,0
1109,1109,246,1965,S1,Menikah,66480000.0,1,1,31-05-2014,71,199000,9000,57000,20000,21000,6000,7,4,1,7,4,0,0,0,0,0,0,3,11,0
1110,1110,375,1954,S1,Cerai,76773000.0,0,0,25-02-2013,79,516000,56000,449000,86000,33000,16000,1,2,2,11,1,0,0,0,0,0,0,3,11,0
1111,1111,1524,1983,D3,Lajang,81698000.0,0,0,01-03-2013,1,709000,45000,115000,30000,160000,45000,1,8,2,5,5,0,0,0,1,0,0,3,11,1
1112,1112,10022,1973,S3,Lajang,54466000.0,1,1,09-02-2014,78,12000,0,4000,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0
1113,1113,7451,1960,S2,Lajang,98777000.0,0,0,17-02-2014,23,1000000,19000,711000,125000,115000,38000,0,4,6,9,1,0,1,0,0,0,0,3,11,0
1114,1114,11010,1984,S3,Lajang,16269000.0,1,0,30-08-2013,75,19000,3000,18000,3000,1000,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0
1115,1115,4356,1971,S1,Bertunangan,71819000.0,0,1,28-08-2013,70,1224000,28000,140000,0,14000,168000,3,3,3,5,6,0,1,1,0,0,0,3,11,0
1116,1116,3885,1983,S3,Menikah,33569000.0,1,0,16-10-2013,10,16000,2000,18000,3000,0,24000,1,1,1,2,8,1,0,0,0,0,0,3,11,1
1117,1117,1175,1983,S2,Menikah,36262000.0,0,0,20-09-2013,24,88000,39000,54000,64000,28000,153000,1,3,5,3,6,1,0,0,0,0,0,3,11,1
1118,1118,880,1966,SMA,Bertunangan,22634000.0,0,0,16-01-2013,47,2000,23000,11000,8000,6000,46000,1,2,1,2,8,0,0,0,0,0,0,3,11,0
1119,1119,2320,1978,D3,Menikah,47025000.0,0,1,12-09-2013,98,508000,11000,59000,23000,5000,29000,5,11,1,6,9,0,0,0,0,0,0,3,11,0
1120,1120,850,1968,S1,Lajang,70566000.0,0,1,06-10-2013,4,381000,28000,215000,84000,28000,21000,2,6,5,9,3,0,0,0,0,0,0,3,11,0
1121,1121,4713,1979,S3,Menikah,31605000.0,1,0,22-11-2012,15,74000,0,42000,2000,1000,6000,2,2,1,4,7,0,0,0,0,0,0,3,11,0
1122,1122,675,1973,S2,Cerai,52034000.0,1,1,17-05-2013,67,146000,0,93000,7000,13000,73000,5,4,2,5,7,0,0,0,0,0,0,3,11,0
1123,1123,5025,1979,S1,Lajang,48526000.0,1,0,24-12-2013,32,23000,17000,23000,43000,20000,9000,1,2,1,4,3,0,0,0,0,0,0,3,11,0
1124,1124,2308,1954,S1,Menikah,46734000.0,0,1,18-11-2012,40,110000,5000,137000,26000,23000,29000,2,6,1,5,7,0,0,0,0,0,0,3,11,0
1125,1125,5995,1962,S1,Cerai,39552000.0,1,1,18-12-2012,54,165000,3000,147000,4000,24000,41000,7,6,2,5,8,0,0,0,0,0,0,3,11,1
1126,1126,6749,1966,S1,Lajang,86358000.0,1,1,08-08-2012,78,957000,47000,494000,82000,47000,95000,4,5,3,6,8,0,0,0,0,0,0,3,11,0
1127,1127,1010,1977,S1,Bertunangan,46931000.0,2,1,24-04-2014,94,41000,0,17000,3000,1000,16000,2,1,1,3,3,0,0,0,0,0,0,3,11,0
1128,1128,8977,1985,SMA,Lajang,16581000.0,0,0,12-01-2013,51,1000,3000,4000,2000,3000,11000,1,0,0,3,4,0,0,0,0,0,0,3,11,0
1129,1129,4756,1952,D3,Cerai,63998000.0,0,0,20-12-2013,42,176000,29000,818000,0,33000,112000,1,7,6,11,4,0,0,0,0,0,0,3,11,1
1130,1130,3412,1951,S2,Menikah,67381000.0,0,1,15-01-2013,67,815000,8000,53000,11000,0,70000,4,2,2,9,7,0,1,0,0,0,0,3,11,0
1131,1131,606,1967,S1,Lajang,25930000.0,1,1,10-10-2013,87,6000,1000,2000,2000,0,4000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1132,1132,5961,1978,S1,Menikah,42693000.0,1,0,07-06-2014,29,8000,4000,20000,6000,3000,16000,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1133,1133,2975,1976,S1,Bertunangan,85606000.0,0,1,12-11-2012,89,717000,42000,864000,219000,30000,84000,2,6,7,9,3,0,0,0,1,0,0,3,11,0
1134,1134,2894,1985,S1,Lajang,72903000.0,0,0,29-10-2013,74,1067000,138000,750000,0,19000,39000,1,7,5,8,4,0,1,1,1,0,0,3,11,1
1135,1135,7613,1974,D3,Bertunangan,49669000.0,1,0,24-05-2014,97,166000,5000,107000,11000,8000,29000,2,5,1,6,6,0,0,0,0,0,0,3,11,0
1136,1136,10542,1968,S3,Menikah,36778000.0,1,1,05-08-2012,63,29000,4000,34000,2000,4000,4000,3,3,0,3,9,0,0,0,0,0,0,3,11,0
1137,1137,8015,1962,S3,Cerai,85696000.0,0,0,03-05-2013,88,714000,76000,395000,116000,0,12000,1,4,6,9,1,0,0,0,0,0,0,3,11,1
1138,1138,10617,1989,S2,Cerai,10979000.0,0,0,22-05-2014,34,8000,4000,10000,2000,2000,4000,2,3,0,3,5,0,0,0,0,0,0,3,11,0
1139,1139,11166,1961,S1,Menikah,49678000.0,0,1,02-02-2013,81,229000,5000,56000,3000,2000,20000,2,6,2,4,7,0,0,0,0,0,0,3,11,0
1140,1140,849,1953,S2,Bertunangan,56129000.0,0,1,20-06-2013,65,320000,48000,133000,39000,72000,48000,4,6,2,10,4,0,0,0,0,0,0,3,11,0
1141,1141,523,1989,S1,Menikah,37155000.0,1,0,31-01-2013,51,23000,0,26000,7000,15000,3000,1,2,0,4,5,0,0,0,0,0,0,3,11,0
1142,1142,4066,1978,D3,Cerai,21282000.0,1,0,11-05-2014,76,1000,5000,8000,4000,8000,20000,2,2,1,2,6,0,0,0,0,0,0,3,11,0
1143,1143,8414,1962,S3,Lajang,33419000.0,0,1,17-08-2013,76,56000,0,12000,0,0,18000,2,2,0,4,7,0,0,0,0,0,0,3,11,0
1144,1144,819,1945,S1,Janda,63285000.0,0,0,05-11-2013,84,508000,124000,249000,50000,38000,134000,1,6,5,13,3,0,0,0,0,0,0,3,11,0
1145,1145,4961,1974,S2,Bertunangan,21255000.0,1,0,21-01-2014,56,29000,0,25000,2000,2000,3000,4,2,1,4,4,0,0,0,0,0,0,3,11,0
